Date,Customers,Quantity,Average_Price,Promotion,Sales,Profit
2019-06-01,206.0,107,410.01,1,247.77,44.83
2019-06-02,183.0,98,453.24,0,214.34,33.7
2019-06-03,199.0,115,402.28,0,242.47,47.18
2019-06-04,209.0,95,468.49,0,216.92,31.47
2019-06-05,172.0,100,423.0,0,250.11,41.87
2019-06-06,205.0,117,433.04,1,281.63,52.47
2019-06-07,187.0,89,396.38,0,224.2,39.27
2019-06-08,205.0,121,429.34,1,265.87,46.05
2019-06-09,184.0,115,434.59,0,250.8,39.28
2019-06-10,168.0,97,428.95,0,221.29,35.79
2019-06-11,171.0,92,420.38,0,226.3,31.34
2019-06-12,196.0,114,413.5,0,241.01,32.03
2019-06-13,199.0,115,450.91,1,234.26,43.27
2019-06-14,181.0,98,431.13,0,234.71,42.26
2019-06-15,204.0,111,458.33,0,239.96,37.13
2019-06-16,169.0,110,421.14,0,208.66,32.71
2019-06-17,192.0,103,422.81,1,244.41,49.43
2019-06-18,175.0,99,445.34,0,240.11,37.88
2019-06-19,183.0,102,401.47,0,202.74,34.8
2019-06-20,193.0,97,408.86,0,213.57,42.71
2019-06-21,179.0,82,450.47,0,183.4,27.76
2019-06-22,186.0,87,409.65,0,171.2,26.94
2019-06-23,207.0,82,398.02,0,188.0,31.2
2019-06-24,182.0,101,464.41,0,201.85,36.81
2019-06-25,203.0,94,405.71,1,224.42,41.13
2019-06-26,174.0,108,434.13,1,217.22,42.56
2019-06-27,198.0,114,432.08,0,212.77,35.15
2019-06-28,211.0,110,380.27,0,237.32,37.71
2019-06-29,152.0,87,426.07,1,215.1,38.44
2019-06-30,177.0,82,438.97,0,185.21,27.94
2019-07-01,197.0,87,437.3,0,207.34,42.71
2019-07-02,185.0,93,447.2,1,212.91,34.47
2019-07-03,194.0,78,423.99,0,194.55,26.91
2019-07-04,179.0,95,443.81,0,215.93,35.34
2019-07-05,189.0,102,418.59,0,214.55,34.98
2019-07-06,185.0,104,405.63,0,219.17,36.47
2019-07-07,204.0,90,407.68,0,226.35,33.25
2019-07-08,190.0,92,404.74,0,211.44,30.57
2019-07-09,191.0,98,449.25,0,176.8,27.53
2019-07-10,180.0,103,403.84,1,276.69,54.95
2019-07-11,178.0,102,436.05,0,203.72,29.49
2019-07-12,179.0,98,426.35,0,217.82,35.34
2019-07-13,191.0,90,429.31,0,212.53,32.37
2019-07-14,178.0,75,455.72,0,215.51,29.55
2019-07-15,189.0,108,423.31,0,248.81,35.03
2019-07-16,215.0,86,442.23,0,195.43,33.94
2019-07-17,197.0,97,431.92,0,225.83,34.09
2019-07-18,178.0,74,428.52,0,189.75,33.9
2019-07-19,201.0,93,472.68,0,248.34,39.6
2019-07-20,177.0,94,405.36,0,197.54,27.55
2019-07-21,152.0,94,454.52,0,165.71,27.7
2019-07-22,167.0,123,443.16,0,177.34,26.24
2019-07-23,154.0,96,422.73,1,142.5,25.56
2019-07-24,176.0,111,460.71,1,216.01,43.63
2019-07-25,181.0,98,398.13,0,198.12,27.87
2019-07-26,206.0,95,422.03,1,211.83,37.76
2019-07-27,185.0,100,409.69,0,119.54,17.18
2019-07-28,177.0,100,438.88,1,159.06,26.59
2019-07-29,192.0,101,411.44,0,191.24,29.24
2019-07-30,146.0,111,439.3,0,217.97,32.07
2019-07-31,183.0,93,428.16,0,179.56,27.99
2019-08-01,191.0,89,422.91,0,204.03,34.6
2019-08-02,157.0,102,438.56,0,165.83,24.67
2019-08-03,196.0,105,426.74,0,187.3,25.84
2019-08-04,183.0,82,412.0,0,168.28,28.54
2019-08-05,172.0,87,482.04,0,212.77,31.63
2019-08-06,187.0,98,422.87,0,186.97,35.04
2019-08-07,211.0,90,391.74,0,232.15,35.72
2019-08-08,180.0,91,416.52,1,208.24,38.1
2019-08-09,181.0,96,408.89,0,177.83,22.31
2019-08-10,170.0,107,446.59,1,187.99,31.5
2019-08-11,164.0,97,437.53,1,190.27,28.7
2019-08-12,189.0,91,438.94,0,203.04,33.38
2019-08-13,163.0,85,425.12,0,175.64,27.89
2019-08-14,177.0,79,426.77,0,167.93,28.46
2019-08-15,168.0,95,425.14,1,223.36,44.03
2019-08-16,182.0,91,430.38,0,120.0,20.93
2019-08-17,180.0,75,446.9,0,152.78,23.93
2019-08-18,190.0,86,437.93,0,137.36,22.15
2019-08-19,167.0,101,440.9,1,177.24,34.33
2019-08-20,170.0,102,440.91,0,179.07,26.52
2019-08-21,159.0,97,447.86,1,181.61,31.04
2019-08-22,167.0,77,437.15,0,151.27,27.7
2019-08-23,179.0,88,438.44,0,185.38,24.64
2019-08-24,185.0,84,453.4,0,146.83,24.59
2019-08-25,159.0,105,420.05,1,206.78,39.31
2019-08-26,186.0,86,416.64,0,173.46,24.83
2019-08-27,193.0,72,410.71,1,152.93,26.76
2019-08-28,179.0,136,435.37,1,239.17,42.97
2019-08-29,201.0,101,398.73,1,194.59,36.63
2019-08-30,161.0,90,440.44,0,200.82,33.19
2019-08-31,153.0,74,430.17,0,140.37,22.39
2019-09-01,145.0,74,452.58,0,152.88,24.89
2019-09-02,194.0,98,420.09,1,205.57,40.06
2019-09-03,181.0,102,428.54,1,196.61,38.18
2019-09-04,171.0,96,452.42,0,206.16,37.73
2019-09-05,176.0,91,457.14,0,220.1,38.66
2019-09-06,154.0,77,420.02,0,128.64,20.62
2019-09-07,208.0,74,435.55,1,203.46,39.6
2019-09-08,173.0,88,437.6,0,154.35,25.68
2019-09-09,172.0,93,439.05,1,152.89,28.66
2019-09-10,182.0,76,427.61,0,190.38,27.98
2019-09-11,178.0,97,455.42,0,198.52,32.25
2019-09-12,174.0,83,398.37,1,211.49,32.57
2019-09-13,159.0,95,424.82,0,188.91,33.26
2019-09-14,177.0,74,440.48,0,177.23,29.29
2019-09-15,198.0,100,440.67,1,177.06,32.33
2019-09-16,190.0,98,456.81,0,183.45,28.19
2019-09-17,194.0,85,454.05,0,183.58,31.18
2019-09-18,162.0,105,427.36,0,198.65,37.26
2019-09-19,155.0,108,455.92,0,169.92,28.14
2019-09-20,168.0,91,419.69,0,155.89,29.39
2019-09-21,171.0,94,449.32,0,146.36,25.14
2019-09-22,186.0,99,465.17,0,125.71,18.59
2019-09-23,144.0,94,454.47,0,168.3,28.16
2019-09-24,193.0,103,434.52,1,150.92,28.8
2019-09-25,167.0,83,426.67,0,157.64,23.32
2019-09-26,163.0,72,405.15,0,146.6,22.56
2019-09-27,154.0,75,438.27,0,115.3,17.71
2019-09-28,145.0,112,412.63,0,121.72,19.66
2019-09-29,182.0,92,418.44,0,132.18,20.59
2019-09-30,171.0,96,411.31,1,175.47,33.17
2019-10-01,150.0,101,424.47,0,196.6,32.73
2019-10-02,150.0,81,432.28,0,158.86,28.44
2019-10-03,165.0,94,437.73,0,182.78,30.75
2019-10-04,195.0,89,422.01,0,201.56,30.13
2019-10-05,166.0,93,452.09,0,186.83,35.81
2019-10-06,147.0,95,429.11,1,184.34,32.18
2019-10-07,166.0,79,418.7,0,161.5,24.9
2019-10-08,166.0,80,436.97,0,187.57,31.69
2019-10-09,129.0,81,468.26,0,160.84,32.72
2019-10-10,169.0,89,438.97,0,219.58,36.46
2019-10-11,166.0,73,426.43,0,192.79,28.99
2019-10-12,180.0,76,405.49,0,169.73,22.98
2019-10-13,198.0,90,429.05,0,182.81,24.57
2019-10-14,187.0,88,437.25,0,183.94,29.46
2019-10-15,166.0,91,426.06,0,169.46,28.5
2019-10-16,154.0,89,403.08,0,181.79,25.21
2019-10-17,209.0,114,417.77,0,181.96,29.72
2019-10-18,171.0,100,459.28,1,229.8,37.99
2019-10-19,171.0,85,458.93,0,137.64,20.11
2019-10-20,170.0,100,417.18,1,183.69,35.72
2019-10-21,174.0,99,445.27,0,149.61,22.26
2019-10-22,169.0,89,411.97,0,142.46,25.59
2019-10-23,163.0,96,458.48,0,123.71,18.71
2019-10-24,163.0,103,437.63,1,188.07,37.92
2019-10-25,,87,450.33,0,144.85,28.1
2019-10-26,163.0,91,402.39,0,166.55,24.79
2019-10-27,161.0,106,445.48,0,160.84,31.68
2019-10-28,174.0,92,433.16,0,164.57,26.36
2019-10-29,168.0,80,448.65,0,129.59,19.5
2019-10-30,195.0,87,449.81,0,178.64,27.79
2019-10-31,133.0,69,434.54,0,141.26,21.75
2019-11-01,189.0,91,422.57,0,145.79,26.39
2019-11-02,191.0,103,447.43,0,180.12,32.38
2019-11-03,142.0,77,432.34,0,132.16,23.73
2019-11-04,168.0,92,417.73,0,140.6,19.76
2019-11-05,168.0,100,416.9,0,214.91,35.0
2019-11-06,152.0,101,406.89,0,178.83,24.46
2019-11-07,162.0,103,424.31,0,159.31,27.91
2019-11-08,157.0,72,453.37,0,161.91,24.73
2019-11-09,201.0,96,436.74,0,171.71,28.77
2019-11-10,188.0,76,424.02,0,198.73,30.3
2019-11-11,194.0,81,448.07,0,157.2,21.01
2019-11-12,186.0,99,418.62,0,169.88,29.44
2019-11-13,158.0,93,435.34,0,208.74,36.41
2019-11-14,168.0,99,430.41,0,182.11,29.52
2019-11-15,183.0,82,447.68,0,187.54,24.07
2019-11-16,158.0,116,405.29,1,188.95,37.08
2019-11-17,187.0,99,418.4,0,214.38,31.93
2019-11-18,173.0,101,404.23,0,156.8,26.3
2019-11-19,171.0,81,429.07,0,176.54,26.95
2019-11-20,188.0,104,455.57,0,211.17,32.56
2019-11-21,184.0,99,424.68,1,187.1,36.01
2019-11-22,172.0,96,424.61,1,175.42,30.29
2019-11-23,195.0,109,449.51,1,201.71,36.81
2019-11-24,162.0,108,453.07,1,201.9,38.89
2019-11-25,188.0,84,432.27,0,152.65,29.38
2019-11-26,188.0,113,446.2,0,212.09,33.7
2019-11-27,174.0,121,414.51,1,205.55,40.62
2019-11-28,184.0,99,458.72,0,190.32,27.11
2019-11-29,161.0,107,472.62,1,231.55,48.72
2019-11-30,194.0,97,443.34,0,189.81,28.07
2019-12-01,177.0,78,396.46,0,167.31,26.44
2019-12-02,173.0,105,423.95,1,199.17,38.37
2019-12-03,197.0,95,445.05,0,250.8,37.19
2019-12-04,171.0,88,426.45,0,178.11,31.39
2019-12-05,160.0,91,456.96,0,203.57,30.55
2019-12-06,158.0,70,444.67,0,200.66,34.61
2019-12-07,191.0,93,421.38,1,224.41,45.11
2019-12-08,163.0,104,434.7,0,241.37,40.71
2019-12-09,209.0,112,418.05,0,222.24,37.92
2019-12-10,152.0,85,430.87,0,201.13,39.82
2019-12-11,209.0,107,424.2,1,268.93,51.43
2019-12-12,187.0,106,455.35,0,213.57,34.52
2019-12-13,183.0,90,472.31,0,225.05,37.14
2019-12-14,176.0,102,408.48,0,202.42,36.25
2019-12-15,191.0,105,399.64,1,236.13,51.93
2019-12-16,185.0,118,429.87,1,247.09,45.09
2019-12-17,202.0,83,406.97,0,190.38,27.86
2019-12-18,,85,435.15,0,158.31,28.09
2019-12-19,188.0,109,447.82,1,188.13,30.96
2019-12-20,181.0,97,461.25,0,158.4,25.96
2019-12-21,186.0,106,438.01,1,202.2,38.33
2019-12-22,192.0,102,430.92,0,136.5,21.62
2019-12-23,162.0,87,398.81,0,181.13,28.85
2019-12-24,168.0,83,434.91,0,185.64,25.1
2019-12-25,199.0,102,435.74,1,230.71,39.68
2019-12-26,191.0,93,445.98,0,201.64,35.1
2019-12-27,186.0,94,421.75,0,211.05,27.31
2019-12-28,190.0,110,426.69,0,199.16,31.61
2019-12-29,195.0,115,407.94,1,207.96,37.5
2019-12-30,182.0,103,393.32,0,202.48,26.35
2019-12-31,179.0,100,414.63,0,189.31,35.1
2020-01-01,194.0,94,406.33,0,213.66,30.88
2020-01-02,176.0,90,440.68,0,177.18,29.81
2020-01-03,198.0,86,425.31,0,234.7,35.9
2020-01-04,166.0,92,424.97,0,184.59,27.2
2020-01-05,208.0,98,416.96,0,217.71,34.06
2020-01-06,200.0,87,376.51,0,229.91,35.56
2020-01-07,197.0,111,461.87,1,277.43,50.55
2020-01-08,208.0,107,416.74,1,221.75,38.41
2020-01-09,219.0,95,427.34,0,227.84,32.99
2020-01-10,209.0,111,408.59,0,251.77,44.08
2020-01-11,167.0,75,452.29,0,242.35,38.8
2020-01-12,176.0,96,437.4,0,216.28,34.41
2020-01-13,186.0,76,419.97,0,208.03,30.5
2020-01-14,196.0,102,427.8,0,271.58,49.87
2020-01-15,204.0,108,465.09,0,248.61,39.45
2020-01-16,185.0,87,433.59,0,245.94,32.36
2020-01-17,199.0,88,431.65,0,193.94,31.83
2020-01-18,185.0,84,418.0,0,210.63,31.29
2020-01-19,188.0,101,400.86,0,184.27,32.0
2020-01-20,176.0,98,432.1,0,187.03,32.84
2020-01-21,184.0,98,440.86,0,224.11,38.96
2020-01-22,178.0,98,454.81,0,223.66,34.24
2020-01-23,184.0,92,394.57,0,198.42,31.41
2020-01-24,215.0,113,414.81,0,249.91,40.92
2020-01-25,185.0,104,424.63,0,194.9,33.79
2020-01-26,239.0,100,435.04,1,220.84,37.42
2020-01-27,207.0,95,432.51,0,215.32,34.75
2020-01-28,203.0,93,432.95,0,212.23,39.9
2020-01-29,188.0,126,442.51,1,276.58,48.95
2020-01-30,211.0,110,418.92,0,211.01,33.68
2020-01-31,192.0,101,452.01,0,213.94,42.62
2020-02-01,203.0,120,443.02,0,206.7,32.32
2020-02-02,240.0,117,429.48,0,274.92,37.64
2020-02-03,201.0,101,464.08,0,234.37,37.3
2020-02-04,220.0,99,463.3,0,230.1,42.59
2020-02-05,192.0,100,452.09,0,239.67,42.15
2020-02-06,202.0,94,380.99,0,263.28,38.26
2020-02-07,230.0,121,463.76,0,276.91,46.03
2020-02-08,194.0,94,449.67,0,224.88,35.39
2020-02-09,231.0,122,471.5,1,264.02,52.06
2020-02-10,215.0,111,457.67,0,229.97,34.67
2020-02-11,196.0,101,463.83,0,254.4,42.59
2020-02-12,214.0,122,451.26,0,287.64,54.26
2020-02-13,220.0,89,459.74,0,234.49,28.33
2020-02-14,215.0,104,471.37,0,262.86,44.4
2020-02-15,182.0,100,439.4,0,218.31,39.25
2020-02-16,195.0,124,407.22,1,235.81,38.12
2020-02-17,202.0,108,430.01,0,256.34,38.24
2020-02-18,205.0,88,442.58,0,278.52,42.92
2020-02-19,216.0,117,436.93,0,254.49,37.93
2020-02-20,209.0,110,413.16,0,229.38,33.93
2020-02-21,187.0,95,406.26,0,219.75,33.92
2020-02-22,213.0,102,422.3,0,258.18,44.61
2020-02-23,217.0,92,450.2,0,221.69,40.42
2020-02-24,216.0,114,464.13,1,240.2,49.13
2020-02-25,224.0,107,452.2,0,234.91,41.09
2020-02-26,221.0,102,454.75,0,239.28,44.86
2020-02-27,215.0,101,434.29,0,245.19,46.7
2020-02-28,207.0,90,404.4,0,262.63,42.67
2020-02-29,184.0,109,427.59,0,254.59,46.2
2020-03-01,215.0,87,431.14,0,230.06,38.27
2020-03-02,212.0,106,426.87,0,248.83,39.01
2020-03-03,213.0,98,436.82,1,275.53,50.77
2020-03-04,190.0,107,443.81,0,242.08,42.41
2020-03-05,193.0,106,451.23,0,276.88,50.39
2020-03-06,226.0,111,430.89,0,262.22,44.24
2020-03-07,209.0,115,401.65,0,266.24,41.02
2020-03-08,220.0,117,427.25,0,294.75,45.0
2020-03-09,211.0,91,436.75,0,272.01,35.96
2020-03-10,211.0,106,457.99,0,272.94,45.15
2020-03-11,225.0,127,425.78,0,269.08,44.23
2020-03-12,203.0,118,445.25,1,288.52,48.86
2020-03-13,212.0,99,441.26,0,240.63,40.21
2020-03-14,204.0,106,436.85,0,262.42,43.78
2020-03-15,205.0,103,452.83,0,205.6,28.32
2020-03-16,207.0,95,424.2,0,273.72,42.47
2020-03-17,215.0,116,425.77,0,276.59,50.1
2020-03-18,204.0,113,435.93,0,258.36,38.88
2020-03-19,230.0,94,424.64,0,237.44,38.05
2020-03-20,198.0,106,445.32,0,246.64,40.06
2020-03-21,209.0,102,423.36,0,196.59,31.38
2020-03-22,205.0,91,440.29,0,241.1,41.07
2020-03-23,234.0,93,434.44,0,236.19,41.1
2020-03-24,215.0,95,440.13,0,267.42,47.86
2020-03-25,228.0,117,428.0,1,274.05,49.41
2020-03-26,190.0,103,430.2,0,242.23,40.66
2020-03-27,216.0,98,438.05,0,247.37,42.7
2020-03-28,226.0,114,439.98,1,235.7,43.19
2020-03-29,213.0,125,436.28,1,251.58,43.83
2020-03-30,228.0,111,467.08,0,255.19,41.38
2020-03-31,205.0,118,418.57,0,249.66,37.68
2020-04-01,233.0,115,435.26,1,267.2,46.61
2020-04-02,247.0,124,408.11,0,263.93,43.1
2020-04-03,207.0,111,443.16,0,262.91,41.32
2020-04-04,206.0,113,416.41,1,318.12,59.69
2020-04-05,234.0,109,431.49,0,251.45,34.38
2020-04-06,236.0,95,429.82,0,252.61,39.75
2020-04-07,204.0,105,441.6,0,265.54,33.48
2020-04-08,206.0,112,426.61,0,303.23,43.76
2020-04-09,208.0,114,425.86,0,306.39,48.61
2020-04-10,192.0,104,462.45,0,307.44,54.78
2020-04-11,198.0,135,441.74,0,271.66,45.65
2020-04-12,197.0,106,426.54,0,268.79,43.37
2020-04-13,201.0,101,432.14,1,261.31,46.87
2020-04-14,212.0,120,466.3,0,264.75,41.36
2020-04-15,216.0,114,432.47,0,244.55,43.92
2020-04-16,235.0,120,424.31,1,296.26,49.89
2020-04-17,197.0,103,424.41,0,254.18,37.9
2020-04-18,227.0,112,426.88,0,250.37,44.07
2020-04-19,209.0,124,426.08,0,229.07,35.47
2020-04-20,211.0,120,413.77,1,288.58,61.78
2020-04-21,222.0,93,416.58,0,192.08,32.72
2020-04-22,195.0,73,421.91,0,220.88,39.17
2020-04-23,217.0,111,447.51,0,241.99,32.82
2020-04-24,214.0,98,430.02,0,196.53,34.57
2020-04-25,218.0,107,433.17,0,236.85,34.88
2020-04-26,215.0,99,459.78,0,222.04,37.91
2020-04-27,248.0,99,460.25,0,253.59,39.19
2020-04-28,201.0,100,431.88,0,278.63,45.51
2020-04-29,203.0,101,425.62,0,247.77,35.53
2020-04-30,201.0,115,421.44,0,269.13,36.11
2020-05-01,202.0,113,449.49,0,279.14,45.29
2020-05-02,201.0,105,433.36,1,266.43,48.12
2020-05-03,228.0,97,430.1,0,223.73,32.8
2020-05-04,231.0,111,422.43,0,229.63,30.95
2020-05-05,,118,423.25,0,271.96,32.6
2020-05-06,197.0,127,442.88,1,280.19,54.04
2020-05-07,216.0,97,413.46,0,286.36,44.72
2020-05-08,201.0,127,455.07,1,282.06,49.63
2020-05-09,218.0,99,427.57,1,269.29,50.68
2020-05-10,212.0,115,434.51,1,252.82,50.62
2020-05-11,186.0,122,413.15,1,280.46,53.02
2020-05-12,232.0,86,437.02,0,238.47,36.57
2020-05-13,235.0,138,431.35,1,280.14,60.79
2020-05-14,199.0,120,436.38,0,263.26,39.61
2020-05-15,202.0,123,463.79,1,269.01,44.08
2020-05-16,212.0,97,440.52,0,290.04,46.84
2020-05-17,212.0,106,423.04,0,254.82,39.79
2020-05-18,217.0,114,424.56,0,272.51,47.47
2020-05-19,237.0,95,448.09,0,239.02,36.36
2020-05-20,204.0,104,460.78,0,240.2,37.84
2020-05-21,194.0,115,442.49,0,230.3,33.86
2020-05-22,185.0,101,449.84,1,299.46,59.03
2020-05-23,195.0,109,448.44,0,217.57,35.28
2020-05-24,205.0,88,463.02,0,197.95,30.85
2020-05-25,232.0,96,402.41,0,212.94,33.59
2020-05-26,197.0,100,,0,232.1,37.06
2020-05-27,208.0,111,455.25,0,260.48,36.06
2020-05-28,204.0,108,413.46,1,270.96,54.85
2020-05-29,222.0,107,421.64,0,219.31,38.72
2020-05-30,242.0,98,422.29,0,207.11,33.26
2020-05-31,196.0,100,424.5,0,245.32,39.01
2020-06-01,196.0,127,428.97,1,307.08,52.22
2020-06-02,219.0,93,442.03,0,234.21,43.54
2020-06-03,213.0,112,453.26,0,271.64,49.52
2020-06-04,230.0,105,457.16,0,219.47,36.41
2020-06-05,211.0,99,422.64,0,229.06,39.47
2020-06-06,197.0,102,422.54,1,233.11,47.43
2020-06-07,211.0,93,461.44,0,242.4,42.52
2020-06-08,218.0,97,449.42,0,245.86,36.18
2020-06-09,213.0,103,439.29,0,256.34,39.82
2020-06-10,208.0,110,446.34,0,277.9,46.42
2020-06-11,216.0,101,437.3,0,236.13,38.5
2020-06-12,218.0,101,447.3,0,249.46,42.73
2020-06-13,221.0,103,431.83,0,207.69,35.24
2020-06-14,209.0,118,442.74,1,278.17,52.49
2020-06-15,197.0,110,410.73,0,262.55,31.75
2020-06-16,201.0,89,425.56,0,235.4,41.81
2020-06-17,217.0,100,425.77,0,233.81,40.35
2020-06-18,186.0,115,431.24,0,220.64,42.15
2020-06-19,204.0,90,421.32,0,190.33,29.09
2020-06-20,192.0,104,428.42,0,213.98,28.32
2020-06-21,198.0,101,410.78,0,219.49,34.52
2020-06-22,216.0,107,447.94,1,277.22,53.18
2020-06-23,200.0,118,436.59,0,212.14,32.54
2020-06-24,197.0,103,407.41,0,217.06,39.2
2020-06-25,176.0,127,423.09,1,259.6,45.46
2020-06-26,207.0,102,444.2,0,234.69,37.2
2020-06-27,205.0,107,428.39,0,189.98,29.7
2020-06-28,228.0,96,425.64,0,195.84,39.48
2020-06-29,190.0,96,436.86,0,200.02,29.28
2020-06-30,198.0,116,444.4,1,222.51,43.11
2020-07-01,198.0,106,412.39,0,249.81,35.47
2020-07-02,217.0,107,448.16,0,226.86,37.46
2020-07-03,192.0,105,423.87,0,222.73,32.45
2020-07-04,197.0,98,437.98,1,235.04,47.36
2020-07-05,202.0,93,437.68,0,213.69,37.1
2020-07-06,195.0,109,428.85,0,228.39,37.47
2020-07-07,185.0,81,419.93,0,205.16,28.54
2020-07-08,195.0,104,433.24,0,264.1,42.05
2020-07-09,208.0,99,467.66,0,220.97,34.35
2020-07-10,176.0,109,413.91,0,214.06,36.92
2020-07-11,193.0,105,468.9,0,218.3,31.97
2020-07-12,180.0,94,433.79,0,254.93,45.21
2020-07-13,208.0,93,439.12,0,208.07,36.31
2020-07-14,167.0,95,418.94,0,231.99,32.34
2020-07-15,181.0,106,424.64,0,216.4,33.91
2020-07-16,195.0,87,429.49,1,233.95,43.1
2020-07-17,212.0,101,419.74,0,234.25,41.01
2020-07-18,188.0,91,434.82,0,158.4,23.71
2020-07-19,180.0,101,431.27,0,174.85,28.52
2020-07-20,216.0,103,471.93,0,224.81,39.68
2020-07-21,166.0,83,417.65,0,190.57,31.21
2020-07-22,154.0,107,440.51,1,217.63,34.2
2020-07-23,194.0,101,443.14,0,209.65,31.99
2020-07-24,179.0,100,419.43,0,173.89,30.18
2020-07-25,171.0,98,451.08,0,198.06,34.01
2020-07-26,197.0,86,431.57,0,190.86,24.1
2020-07-27,189.0,98,393.9,1,214.08,40.25
2020-07-28,177.0,85,450.66,0,194.38,33.86
2020-07-29,166.0,114,418.7,1,239.57,46.26
2020-07-30,198.0,107,419.96,1,207.05,40.33
2020-07-31,194.0,98,451.22,0,211.92,40.46
2020-08-01,183.0,81,432.61,0,215.12,34.28
2020-08-02,212.0,98,455.4,0,206.78,34.03
2020-08-03,168.0,114,460.68,1,224.0,38.28
2020-08-04,161.0,79,427.31,0,242.61,36.51
2020-08-05,173.0,92,453.22,0,210.25,32.59
2020-08-06,182.0,82,425.36,0,231.88,40.06
2020-08-07,186.0,93,479.18,0,202.11,30.07
2020-08-08,179.0,98,426.53,1,239.95,48.83
2020-08-09,187.0,101,457.49,0,192.0,27.57
2020-08-10,163.0,99,454.23,0,217.02,36.81
2020-08-11,203.0,110,444.75,0,206.94,34.82
2020-08-12,180.0,96,427.01,0,246.23,40.35
2020-08-13,198.0,100,436.37,0,205.4,35.9
2020-08-14,186.0,91,400.36,0,179.38,26.7
2020-08-15,188.0,86,443.18,0,186.3,28.51
2020-08-16,189.0,105,445.45,0,200.44,29.17
2020-08-17,187.0,109,441.58,0,199.25,31.91
2020-08-18,190.0,104,385.68,0,178.17,28.19
2020-08-19,200.0,108,416.44,1,232.89,46.08
2020-08-20,182.0,97,425.77,1,227.21,43.35
2020-08-21,190.0,108,444.51,0,154.35,26.29
2020-08-22,178.0,102,444.49,0,151.5,23.79
2020-08-23,201.0,126,436.24,1,195.84,37.42
2020-08-24,169.0,85,450.75,0,159.17,29.8
2020-08-25,206.0,115,420.87,1,215.93,35.59
2020-08-26,178.0,111,450.34,1,237.37,37.37
2020-08-27,157.0,92,447.93,0,164.84,27.95
2020-08-28,180.0,109,446.2,0,215.91,31.8
2020-08-29,168.0,100,436.14,0,139.5,19.43
2020-08-30,190.0,86,472.39,0,176.7,29.69
2020-08-31,168.0,104,448.34,1,193.8,32.93
2020-09-01,171.0,96,422.05,1,214.8,44.7
2020-09-02,149.0,91,443.97,0,150.04,24.36
2020-09-03,170.0,103,453.06,0,170.1,26.7
2020-09-04,140.0,105,428.95,0,205.08,30.29
2020-09-05,153.0,98,459.17,0,171.5,27.99
2020-09-06,188.0,88,446.46,0,179.01,24.37
2020-09-07,188.0,109,397.44,1,262.78,38.89
2020-09-08,183.0,103,445.01,0,208.05,28.44
2020-09-09,162.0,76,432.33,0,208.58,36.93
2020-09-10,175.0,96,449.33,0,185.23,27.07
2020-09-11,176.0,93,456.68,0,171.05,23.69
2020-09-12,159.0,105,443.21,0,185.76,29.47
2020-09-13,198.0,99,469.69,0,157.2,30.4
2020-09-14,189.0,100,436.52,0,181.67,32.04
2020-09-15,172.0,90,451.01,0,190.84,28.24
2020-09-16,176.0,95,454.27,0,183.41,27.09
2020-09-17,179.0,105,438.05,0,193.98,28.72
2020-09-18,145.0,104,453.84,1,209.67,35.93
2020-09-19,172.0,107,429.14,1,163.46,31.57
2020-09-20,165.0,80,432.25,0,135.02,20.92
2020-09-21,160.0,94,416.26,0,125.91,18.04
2020-09-22,171.0,85,444.25,1,175.8,29.0
2020-09-23,202.0,90,445.77,0,184.97,35.98
2020-09-24,185.0,96,461.17,0,200.41,34.29
2020-09-25,167.0,103,454.2,0,175.72,25.86
2020-09-26,184.0,85,434.85,0,182.29,32.48
2020-09-27,196.0,99,418.79,0,171.8,24.52
2020-09-28,189.0,110,447.81,0,184.46,29.13
2020-09-29,176.0,89,460.03,0,161.59,25.26
2020-09-30,165.0,90,453.65,1,146.08,27.42
2020-10-01,186.0,108,459.6,1,231.92,39.63
2020-10-02,181.0,83,436.29,0,179.67,29.09
2020-10-03,189.0,87,431.72,0,202.33,27.07
2020-10-04,185.0,104,426.88,0,165.63,25.56
2020-10-05,191.0,114,439.15,0,253.01,45.55
2020-10-06,167.0,85,438.77,0,185.71,32.57
2020-10-07,195.0,88,443.92,0,183.24,27.41
2020-10-08,178.0,91,437.89,0,193.22,26.49
2020-10-09,206.0,90,437.83,0,204.34,26.0
2020-10-10,165.0,115,426.28,0,193.74,32.79
2020-10-11,202.0,100,457.23,1,199.79,37.8
2020-10-12,179.0,92,441.68,0,160.36,26.59
2020-10-13,166.0,122,437.18,1,208.45,43.85
2020-10-14,168.0,111,426.89,1,239.05,44.77
2020-10-15,171.0,105,416.39,0,177.03,28.93
2020-10-16,182.0,87,463.92,0,150.69,20.95
2020-10-17,184.0,90,450.38,0,150.61,27.77
2020-10-18,168.0,85,411.19,0,162.93,25.67
2020-10-19,176.0,104,454.18,0,168.34,24.87
2020-10-20,208.0,108,457.06,0,181.19,29.56
2020-10-21,202.0,90,442.72,0,160.02,30.4
2020-10-22,183.0,92,469.27,0,193.33,37.12
2020-10-23,177.0,93,444.42,0,181.78,26.44
2020-10-24,179.0,81,415.04,0,198.88,35.33
2020-10-25,186.0,89,447.13,0,151.69,25.03
2020-10-26,162.0,104,444.99,0,170.5,29.81
2020-10-27,173.0,88,429.74,0,195.6,32.11
2020-10-28,152.0,107,450.94,1,205.95,40.0
2020-10-29,184.0,83,410.62,0,156.98,28.23
